domain,city,phone_seo,phone_ad,phone_common,all_phones,email,address,country,telegram,whatsapp,yandex_map_url,twogis_map_url,google_map_url
zhanaozen.inmetprom.kz,Жанаозен,,+7 (708) 211-47-03,+7 (708) 211-47-65,7082114765;7082114703,zhanaozen@inmetprom.kz,"микрорайон Шанырак, 1/10",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/147453193901/,,https://www.google.com/maps/place/%D0%98%D0%BD%D0%BC%D0%B5%D1%82%D0%BF%D1%80%D0%BE%D0%BC/data=!4m2!3m1!1s0x0:0x8bca98863d126b22?sa=X&ved=1t:2428&hl=ru&ictx=111
zhezkazgan.inmetprom.kz,Жезказган,,+7 (708) 211-47-03,+7 (708) 211-47-65,7082114765;7082114703,zhezkazgan@inmetprom.kz,"​улица Желтоксан, 25",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/34140388427/,,
kokshetau.inmetprom.kz,Кокшетау,,+7 (708) 211-47-03,+7 (708) 211-47-65,7082114765;7082114703,kokshetau@inmetprom.kz,"улица Ауельбекова, 139",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/151109496404/,,
taldykorgan.inmetprom.kz,Талдыкорган,,+7 (708) 211-47-03,+7 (708) 211-47-65,7082114765;7082114703,taldykorgan@inmetprom.kz,"улица Акын Сара, 130а",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/180896167697/,,https://www.google.com/maps/place/%D0%98%D0%BD%D0%BC%D0%B5%D1%82%D0%BF%D1%80%D0%BE%D0%BC/data=!4m2!3m1!1s0x0:0xdde396ad619a03a?sa=X&ved=1t:2428&hl=ru&ictx=111
temirtau.inmetprom.kz,Темиртау,,+7 (708) 211-47-03,+7 (708) 211-47-65,7082114765;7082114703,temirtau@inmetprom.kz,"​проспект Момышулы, 27а",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/222561430417/,,
turkestan.inmetprom.kz,Туркестан,,+7 (708) 211-47-03,+7 (708) 211-47-65,7082114765;7082114703,turkestan@inmetprom.kz,"улица Султанбека Кожанова, 44",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/238740671556/,,
ekibastuz.inmetprom.kz,Экибастуз,,+7 (708) 211-47-03,+7 (708) 211-47-65,7082114765;7082114703,ekibastuz@inmetprom.kz,"​улица Матросова, 6",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/2589997424/,https://2gis.kz/ekibastuz/firm/70000001095218472,
namangan.inmetprom.uz,Наманган,,,+998 (90) 818-86-83,908188683,namangan@inmetprom.uz,"улица Хамрох, 96",Узбекистан,imp_uzb,998 (90) 818-86-83,https://yandex.ru/maps/org/inmetprom/136881221475/,,
samarkand.inmetprom.uz,Самарканд,,,+998 (90) 818-86-83,908188683,samarkand@inmetprom.uz,"улица Мухаммада Аль-Хорезми, 115а",Узбекистан,imp_uzb,998 (90) 818-86-83,https://yandex.ru/maps/org/inmetprom/16682541227/,,
inmetprom.uz,Ташкент,,,+998 (90) 818-86-83,908188683,tashkent@inmetprom.uz,"улица Бабура, 34",Узбекистан,imp_uzb,998 (90) 818-86-83,https://yandex.ru/maps/org/inmetprom/28356366900/,,
inmetprom.kg,Бишкек,,,+996 (77) 631-32-78,776313278,bishkek@inmetprom.kg,"Гражданская улица, 53",Киргизия,imp_kg,996 (77) 631-32-78,https://yandex.ru/maps/org/inmetprom/217046028154/,,
dzhalal-abad.inmetprom.kg,Джалал-Абад,,,+996 (77) 631-32-78,776313278,dzhalal-abad@inmetprom.kg,"проспект Тумонбая, Байзакова, 34",Киргизия,imp_kg,996 (77) 631-32-78,https://yandex.ru/maps/org/inmetprom/166046183610/,,
karakol.inmetprom.kg,Каракол,,,+996 (77) 631-32-78,776313278,karakol@inmetprom.kg,"улица Жусаева, 146",Киргизия,imp_kg,996 (77) 631-32-78,https://yandex.ru/maps/org/inmetprom/106073272362/,,
osh.inmetprom.kg,Ош,,,+996 (77) 631-32-78,776313278,osh@inmetprom.kg,"проспект Абсамата Масалиева, 78",Киргизия,imp_kg,996 (77) 631-32-78,https://yandex.ru/maps/org/inmetprom/117903231052/,,
inmetprom.az,Баку,,,+994 (10) 327-14-59,103271459,baku@inmetprom.az,"улица Тагира Багирова, 6",Азербайджан,,,https://yandex.ru/maps/org/inmetprom/127048049936/,,
sumgait.inmetprom.az,Сумгаит,,,+994 (10) 327-14-59,103271459,sumgait@inmetprom.az,"улица Баку, 38A",Азербайджан,,,https://yandex.ru/maps/org/inmetprom/220099886923/,,
gyandzha.inmetprom.az,Гянджа,,,+994 (10) 327-14-59,103271459,gyandzha@inmetprom.az,"проспект Шаха Исмаила Хатаи, 93",Азербайджан,,,https://yandex.ru/maps/org/inmetprom/167152830201/,,
